Step,Action,Node,StackState,VisitedSet
268,Push,66,"[66, 69, 92, 82, 90, 91, 72, 97, 99, 30, 47, 54, 55, 97, 57, 89, 48, 75, 23, 31, 47, 75, 82, 44, 89, 28, 47, 53, 67, 72, 74, 80, 47, 62, 77, 66, 71, 29, 77, 94, 33, 45, 52, 59, 74, 98, 53, 72, 78, 82, 38, 56, 85, 84, 89, 33, 40, 87, 44, 49, 62, 70, 91, 58, 73, 29, 59, 90, 25, 87, 97, 39, 40, 41, 57, 67, 20, 10, 23, 30, 35, 92, 34, 37, 57, 77, 80, 81, 2, 46, 82, 97, 23, 61, 23, 48, 51, 65, 36, 43, 58, 59, 77, 79, 40, 92, 94, 40, 45, 63, 95, 57, 77, 92, 96, 25, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 24, 25, 26, 27, 32, 36, 37, 41, 42, 50]"
269,Push,58,"[58, 66, 69, 92, 82, 90, 91, 72, 97, 99, 30, 47, 54, 55, 97, 57, 89, 48, 75, 23, 31, 47, 75, 82, 44, 89, 28, 47, 53, 67, 72, 74, 80, 47, 62, 77, 66, 71, 29, 77, 94, 33, 45, 52, 59, 74, 98, 53, 72, 78, 82, 38, 56, 85, 84, 89, 33, 40, 87, 44, 49, 62, 70, 91, 58, 73, 29, 59, 90, 25, 87, 97, 39, 40, 41, 57, 67, 20, 10, 23, 30, 35, 92, 34, 37, 57, 77, 80, 81, 2, 46, 82, 97, 23, 61, 23, 48, 51, 65, 36, 43, 58, 59, 77, 79, 40, 92, 94, 40, 45, 63, 95, 57, 77, 92, 96, 25, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 24, 25, 26, 27, 32, 36, 37, 41, 42, 50]"
270,Push,55,"[55, 58, 66, 69, 92, 82, 90, 91, 72, 97, 99, 30, 47, 54, 55, 97, 57, 89, 48, 75, 23, 31, 47, 75, 82, 44, 89, 28, 47, 53, 67, 72, 74, 80, 47, 62, 77, 66, 71, 29, 77, 94, 33, 45, 52, 59, 74, 98, 53, 72, 78, 82, 38, 56, 85, 84, 89, 33, 40, 87, 44, 49, 62, 70, 91, 58, 73, 29, 59, 90, 25, 87, 97, 39, 40, 41, 57, 67, 20, 10, 23, 30, 35, 92, 34, 37, 57, 77, 80, 81, 2, 46, 82, 97, 23, 61, 23, 48, 51, 65, 36, 43, 58, 59, 77, 79, 40, 92, 94, 40, 45, 63, 95, 57, 77, 92, 96, 25, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 24, 25, 26, 27, 32, 36, 37, 41, 42, 50]"
271,Push,48,"[48, 55, 58, 66, 69, 92, 82, 90, 91, 72, 97, 99, 30, 47, 54, 55, 97, 57, 89, 48, 75, 23, 31, 47, 75, 82, 44, 89, 28, 47, 53, 67, 72, 74, 80, 47, 62, 77, 66, 71, 29, 77, 94, 33, 45, 52, 59, 74, 98, 53, 72, 78, 82, 38, 56, 85, 84, 89, 33, 40, 87, 44, 49, 62, 70, 91, 58, 73, 29, 59, 90, 25, 87, 97, 39, 40, 41, 57, 67, 20, 10, 23, 30, 35, 92, 34, 37, 57, 77, 80, 81, 2, 46, 82, 97, 23, 61, 23, 48, 51, 65, 36, 43, 58, 59, 77, 79, 40, 92, 94, 40, 45, 63, 95, 57, 77, 92, 96, 25, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 24, 25, 26, 27, 32, 36, 37, 41, 42, 50]"
272,Push,53,"[53, 48, 55, 58, 66, 69, 92, 82, 90, 91, 72, 97, 99, 30, 47, 54, 55, 97, 57, 89, 48, 75, 23, 31, 47, 75, 82, 44, 89, 28, 47, 53, 67, 72, 74, 80, 47, 62, 77, 66, 71, 29, 77, 94, 33, 45, 52, 59, 74, 98, 53, 72, 78, 82, 38, 56, 85, 84, 89, 33, 40, 87, 44, 49, 62, 70, 91, 58, 73, 29, 59, 90, 25, 87, 97, 39, 40, 41, 57, 67, 20, 10, 23, 30, 35, 92, 34, 37, 57, 77, 80, 81, 2, 46, 82, 97, 23, 61, 23, 48, 51, 65, 36, 43, 58, 59, 77, 79, 40, 92, 94, 40, 45, 63, 95, 57, 77, 92, 96, 25, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 24, 25, 26, 27, 32, 36, 37, 41, 42, 50]"
273,Visit,53,"[48, 55, 58, 66, 69, 92, 82, 90, 91, 72, 97, 99, 30, 47, 54, 55, 97, 57, 89, 48, 75, 23, 31, 47, 75, 82, 44, 89, 28, 47, 53, 67, 72, 74, 80, 47, 62, 77, 66, 71, 29, 77, 94, 33, 45, 52, 59, 74, 98, 53, 72, 78, 82, 38, 56, 85, 84, 89, 33, 40, 87, 44, 49, 62, 70, 91, 58, 73, 29, 59, 90, 25, 87, 97, 39, 40, 41, 57, 67, 20, 10, 23, 30, 35, 92, 34, 37, 57, 77, 80, 81, 2, 46, 82, 97, 23, 61, 23, 48, 51, 65, 36, 43, 58, 59, 77, 79, 40, 92, 94, 40, 45, 63, 95, 57, 77, 92, 96, 25, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 24, 25, 26, 27, 32, 36, 37, 41, 42, 50, 53]"
274,Push,83,"[83, 48, 55, 58, 66, 69, 92, 82, 90, 91, 72, 97, 99, 30, 47, 54, 55, 97, 57, 89, 48, 75, 23, 31, 47, 75, 82, 44, 89, 28, 47, 53, 67, 72, 74, 80, 47, 62, 77, 66, 71, 29, 77, 94, 33, 45, 52, 59, 74, 98, 53, 72, 78, 82, 38, 56, 85, 84, 89, 33, 40, 87, 44, 49, 62, 70, 91, 58, 73, 29, 59, 90, 25, 87, 97, 39, 40, 41, 57, 67, 20, 10, 23, 30, 35, 92, 34, 37, 57, 77, 80, 81, 2, 46, 82, 97, 23, 61, 23, 48, 51, 65, 36, 43, 58, 59, 77, 79, 40, 92, 94, 40, 45, 63, 95, 57, 77, 92, 96, 25, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 24, 25, 26, 27, 32, 36, 37, 41, 42, 50, 53]"
275,Push,84,"[84, 83, 48, 55, 58, 66, 69, 92, 82, 90, 91, 72, 97, 99, 30, 47, 54, 55, 97, 57, 89, 48, 75, 23, 31, 47, 75, 82, 44, 89, 28, 47, 53, 67, 72, 74, 80, 47, 62, 77, 66, 71, 29, 77, 94, 33, 45, 52, 59, 74, 98, 53, 72, 78, 82, 38, 56, 85, 84, 89, 33, 40, 87, 44, 49, 62, 70, 91, 58, 73, 29, 59, 90, 25, 87, 97, 39, 40, 41, 57, 67, 20, 10, 23, 30, 35, 92, 34, 37, 57, 77, 80, 81, 2, 46, 82, 97, 23, 61, 23, 48, 51, 65, 36, 43, 58, 59, 77, 79, 40, 92, 94, 40, 45, 63, 95, 57, 77, 92, 96, 25, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 24, 25, 26, 27, 32, 36, 37, 41, 42, 50, 53]"
276,Push,71,"[71, 84, 83, 48, 55, 58, 66, 69, 92, 82, 90, 91, 72, 97, 99, 30, 47, 54, 55, 97, 57, 89, 48, 75, 23, 31, 47, 75, 82, 44, 89, 28, 47, 53, 67, 72, 74, 80, 47, 62, 77, 66, 71, 29, 77, 94, 33, 45, 52, 59, 74, 98, 53, 72, 78, 82, 38, 56, 85, 84, 89, 33, 40, 87, 44, 49, 62, 70, 91, 58, 73, 29, 59, 90, 25, 87, 97, 39, 40, 41, 57, 67, 20, 10, 23, 30, 35, 92, 34, 37, 57, 77, 80, 81, 2, 46, 82, 97, 23, 61, 23, 48, 51, 65, 36, 43, 58, 59, 77, 79, 40, 92, 94, 40, 45, 63, 95, 57, 77, 92, 96, 25, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 24, 25, 26, 27, 32, 36, 37, 41, 42, 50, 53]"
277,Push,56,"[56, 71, 84, 83, 48, 55, 58, 66, 69, 92, 82, 90, 91, 72, 97, 99, 30, 47, 54, 55, 97, 57, 89, 48, 75, 23, 31, 47, 75, 82, 44, 89, 28, 47, 53, 67, 72, 74, 80, 47, 62, 77, 66, 71, 29, 77, 94, 33, 45, 52, 59, 74, 98, 53, 72, 78, 82, 38, 56, 85, 84, 89, 33, 40, 87, 44, 49, 62, 70, 91, 58, 73, 29, 59, 90, 25, 87, 97, 39, 40, 41, 57, 67, 20, 10, 23, 30, 35, 92, 34, 37, 57, 77, 80, 81, 2, 46, 82, 97, 23, 61, 23, 48, 51, 65, 36, 43, 58, 59, 77, 79, 40, 92, 94, 40, 45, 63, 95, 57, 77, 92, 96, 25, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 24, 25, 26, 27, 32, 36, 37, 41, 42, 50, 53]"
278,Push,48,"[48, 56, 71, 84, 83, 48, 55, 58, 66, 69, 92, 82, 90, 91, 72, 97, 99, 30, 47, 54, 55, 97, 57, 89, 48, 75, 23, 31, 47, 75, 82, 44, 89, 28, 47, 53, 67, 72, 74, 80, 47, 62, 77, 66, 71, 29, 77, 94, 33, 45, 52, 59, 74, 98, 53, 72, 78, 82, 38, 56, 85, 84, 89, 33, 40, 87, 44, 49, 62, 70, 91, 58, 73, 29, 59, 90, 25, 87, 97, 39, 40, 41, 57, 67, 20, 10, 23, 30, 35, 92, 34, 37, 57, 77, 80, 81, 2, 46, 82, 97, 23, 61, 23, 48, 51, 65, 36, 43, 58, 59, 77, 79, 40, 92, 94, 40, 45, 63, 95, 57, 77, 92, 96, 25, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 24, 25, 26, 27, 32, 36, 37, 41, 42, 50, 53]"
279,Push,47,"[47, 48, 56, 71, 84, 83, 48, 55, 58, 66, 69, 92, 82, 90, 91, 72, 97, 99, 30, 47, 54, 55, 97, 57, 89, 48, 75, 23, 31, 47, 75, 82, 44, 89, 28, 47, 53, 67, 72, 74, 80, 47, 62, 77, 66, 71, 29, 77, 94, 33, 45, 52, 59, 74, 98, 53, 72, 78, 82, 38, 56, 85, 84, 89, 33, 40, 87, 44, 49, 62, 70, 91, 58, 73, 29, 59, 90, 25, 87, 97, 39, 40, 41, 57, 67, 20, 10, 23, 30, 35, 92, 34, 37, 57, 77, 80, 81, 2, 46, 82, 97, 23, 61, 23, 48, 51, 65, 36, 43, 58, 59, 77, 79, 40, 92, 94, 40, 45, 63, 95, 57, 77, 92, 96, 25, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 24, 25, 26, 27, 32, 36, 37, 41, 42, 50, 53]"
280,Visit,47,"[48, 56, 71, 84, 83, 48, 55, 58, 66, 69, 92, 82, 90, 91, 72, 97, 99, 30, 47, 54, 55, 97, 57, 89, 48, 75, 23, 31, 47, 75, 82, 44, 89, 28, 47, 53, 67, 72, 74, 80, 47, 62, 77, 66, 71, 29, 77, 94, 33, 45, 52, 59, 74, 98, 53, 72, 78, 82, 38, 56, 85, 84, 89, 33, 40, 87, 44, 49, 62, 70, 91, 58, 73, 29, 59, 90, 25, 87, 97, 39, 40, 41, 57, 67, 20, 10, 23, 30, 35, 92, 34, 37, 57, 77, 80, 81, 2, 46, 82, 97, 23, 61, 23, 48, 51, 65, 36, 43, 58, 59, 77, 79, 40, 92, 94, 40, 45, 63, 95, 57, 77, 92, 96, 25, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 24, 25, 26, 27, 32, 36, 37, 41, 42, 47, 50, 53]"
281,Push,93,"[93, 48, 56, 71, 84, 83, 48, 55, 58, 66, 69, 92, 82, 90, 91, 72, 97, 99, 30, 47, 54, 55, 97, 57, 89, 48, 75, 23, 31, 47, 75, 82, 44, 89, 28, 47, 53, 67, 72, 74, 80, 47, 62, 77, 66, 71, 29, 77, 94, 33, 45, 52, 59, 74, 98, 53, 72, 78, 82, 38, 56, 85, 84, 89, 33, 40, 87, 44, 49, 62, 70, 91, 58, 73, 29, 59, 90, 25, 87, 97, 39, 40, 41, 57, 67, 20, 10, 23, 30, 35, 92, 34, 37, 57, 77, 80, 81, 2, 46, 82, 97, 23, 61, 23, 48, 51, 65, 36, 43, 58, 59, 77, 79, 40, 92, 94, 40, 45, 63, 95, 57, 77, 92, 96, 25, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 24, 25, 26, 27, 32, 36, 37, 41, 42, 47, 50, 53]"
282,Push,89,"[89, 93, 48, 56, 71, 84, 83, 48, 55, 58, 66, 69, 92, 82, 90, 91, 72, 97, 99, 30, 47, 54, 55, 97, 57, 89, 48, 75, 23, 31, 47, 75, 82, 44, 89, 28, 47, 53, 67, 72, 74, 80, 47, 62, 77, 66, 71, 29, 77, 94, 33, 45, 52, 59, 74, 98, 53, 72, 78, 82, 38, 56, 85, 84, 89, 33, 40, 87, 44, 49, 62, 70, 91, 58, 73, 29, 59, 90, 25, 87, 97, 39, 40, 41, 57, 67, 20, 10, 23, 30, 35, 92, 34, 37, 57, 77, 80, 81, 2, 46, 82, 97, 23, 61, 23, 48, 51, 65, 36, 43, 58, 59, 77, 79, 40, 92, 94, 40, 45, 63, 95, 57, 77, 92, 96, 25, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 24, 25, 26, 27, 32, 36, 37, 41, 42, 47, 50, 53]"
283,Push,88,"[88, 89, 93, 48, 56, 71, 84, 83, 48, 55, 58, 66, 69, 92, 82, 90, 91, 72, 97, 99, 30, 47, 54, 55, 97, 57, 89, 48, 75, 23, 31, 47, 75, 82, 44, 89, 28, 47, 53, 67, 72, 74, 80, 47, 62, 77, 66, 71, 29, 77, 94, 33, 45, 52, 59, 74, 98, 53, 72, 78, 82, 38, 56, 85, 84, 89, 33, 40, 87, 44, 49, 62, 70, 91, 58, 73, 29, 59, 90, 25, 87, 97, 39, 40, 41, 57, 67, 20, 10, 23, 30, 35, 92, 34, 37, 57, 77, 80, 81, 2, 46, 82, 97, 23, 61, 23, 48, 51, 65, 36, 43, 58, 59, 77, 79, 40, 92, 94, 40, 45, 63, 95, 57, 77, 92, 96, 25, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 24, 25, 26, 27, 32, 36, 37, 41, 42, 47, 50, 53]"
284,Push,34,"[34, 88, 89, 93, 48, 56, 71, 84, 83, 48, 55, 58, 66, 69, 92, 82, 90, 91, 72, 97, 99, 30, 47, 54, 55, 97, 57, 89, 48, 75, 23, 31, 47, 75, 82, 44, 89, 28, 47, 53, 67, 72, 74, 80, 47, 62, 77, 66, 71, 29, 77, 94, 33, 45, 52, 59, 74, 98, 53, 72, 78, 82, 38, 56, 85, 84, 89, 33, 40, 87, 44, 49, 62, 70, 91, 58, 73, 29, 59, 90, 25, 87, 97, 39, 40, 41, 57, 67, 20, 10, 23, 30, 35, 92, 34, 37, 57, 77, 80, 81, 2, 46, 82, 97, 23, 61, 23, 48, 51, 65, 36, 43, 58, 59, 77, 79, 40, 92, 94, 40, 45, 63, 95, 57, 77, 92, 96, 25, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 24, 25, 26, 27, 32, 36, 37, 41, 42, 47, 50, 53]"
285,Push,33,"[33, 34, 88, 89, 93, 48, 56, 71, 84, 83, 48, 55, 58, 66, 69, 92, 82, 90, 91, 72, 97, 99, 30, 47, 54, 55, 97, 57, 89, 48, 75, 23, 31, 47, 75, 82, 44, 89, 28, 47, 53, 67, 72, 74, 80, 47, 62, 77, 66, 71, 29, 77, 94, 33, 45, 52, 59, 74, 98, 53, 72, 78, 82, 38, 56, 85, 84, 89, 33, 40, 87, 44, 49, 62, 70, 91, 58, 73, 29, 59, 90, 25, 87, 97, 39, 40, 41, 57, 67, 20, 10, 23, 30, 35, 92, 34, 37, 57, 77, 80, 81, 2, 46, 82, 97, 23, 61, 23, 48, 51, 65, 36, 43, 58, 59, 77, 79, 40, 92, 94, 40, 45, 63, 95, 57, 77, 92, 96, 25, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 6, 12, 28, 54, 60, 86, 23, 41, 64, 78, 46, 48, 53, 90, 95, 20, 44, 70, 25, 72, 37, 40, 58, 86, 64, 66, 20, 9, 25, 37, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 57, 58, 76, 94, 21, 34, 64, 96, 29, 32, 40, 94, 57, 59, 76, 26, 28, 41, 99, 14, 21, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 24, 25, 26, 27, 32, 36, 37, 41, 42, 47, 50, 53]"
