Step,Action,Node,Neighbor,OldG,NewG,H,NewF,OpenSize
657,Relax,210,126,67,52,27,79,469
658,Pop,220,,,,,,467
659,Relax,220,160,64,45,7,52,468
660,Relax,220,51,2147483647,47,102,149,469
661,Relax,220,212,68,63,59,122,470
662,Relax,220,151,2147483647,53,2,55,471
663,Relax,220,408,2147483647,59,255,314,472
664,Relax,220,269,50,46,116,162,473
665,Pop,151,,,,,,471
666,Relax,151,370,2147483647,68,217,285,472
667,Relax,151,312,98,56,159,215,473
668,Relax,151,153,2147483647,58,0,58,474
669,Relax,151,249,63,56,96,152,475
670,Relax,151,91,2147483647,72,62,134,476
671,Relax,151,92,66,57,61,118,477
672,Relax,151,430,74,60,277,337,478
673,Pop,153,,,,,,477
674,ReachedGoal,153,,,,,,477
